emb1	emb2	emb3	emb4	emb5	emb6	emb7	emb8	emb9	emb10	emb11	emb12	emb13	emb14	emb15	emb16	emb17	emb18	emb19	emb20	emb21	emb22	emb23	emb24	emb25	emb26	emb27	emb28	emb29	emb30	emb31	emb32	emb33	emb34	emb35	emb36	emb37	emb38	emb39	emb40	emb41	emb42	emb43	emb44	emb45	emb46	emb47	emb48	emb49	emb50	emb51	emb52	emb53	emb54	emb55	emb56	emb57	emb58	emb59	emb60	emb61	emb62	emb63	emb64	label
0.2155363	0.25505483	0.10895026	-0.19387302	-0.08760146	-0.16445544	0.17562133	-0.050705954	0.23559296	-0.11571219	-0.14514323	0.010976844	0.12602502	0.009544851	0.03335605	0.20410109	-0.22441725	-0.17683613	-0.09809555	0.045114413	-0.07250661	0.21463217	-0.027925955	-0.02478645	0.18786854	-0.21667504	-0.058096796	-0.013666275	-0.075155795	0.022264171	0.055332392	-0.013685345	0.05725728	0.15628468	0.02517127	-0.05364605	-0.109167844	0.074158825	0.091243684	-0.11843383	-0.06504412	-0.05124422	-0.0720935	0.019233152	0.0150801595	0.012474459	-0.038439713	0.17760423	0.10888416	-0.17422715	-0.15353459	-0.16242939	0.10964462	-0.14739239	0.048285104	0.13708608	0.12432507	0.03182926	-0.12947619	0.041270554	0.16935651	-0.10723072	-0.17273389	-0.10983348	0
0.30896246	0.16466315	-0.1926305	-0.12725306	0.0010350018	-0.0489824	0.1347968	-0.01221507	0.05365891	0.083468005	0.10153185	0.28391415	0.035437882	0.02175593	-0.15435407	0.038572002	-0.058411445	-0.114265665	-0.07871036	0.17392379	-0.037711993	0.23143068	0.20655078	-0.04117202	-0.052902117	-0.19311723	-0.052722663	0.048237912	0.13777873	0.09526469	0.23574224	-0.20375924	-0.11776063	0.08551566	0.09430538	0.012362121	0.07642365	-0.07392964	0.0954497	-0.07119949	-0.17922515	0.11281675	-0.040512607	0.08829597	-0.017436216	0.086989194	0.0031817877	0.1509287	-0.07286574	-0.04729504	-0.09743266	-0.0780884	0.25641322	-0.22992688	0.062114507	-0.048924424	-0.009954691	0.02476957	-0.067212425	0.14036612	-0.111536086	0.05904317	-0.13376439	0.07262766	0
0.21547353	0.2552805	0.10967522	-0.19406815	-0.08734818	-0.16494353	0.17495981	-0.049905214	0.23607892	-0.11548636	-0.14521495	0.011894743	0.12624913	0.0100711025	0.03326255	0.20413193	-0.22613196	-0.17729445	-0.09778911	0.044375658	-0.07119462	0.214914	-0.027651865	-0.025489874	0.18847169	-0.21717685	-0.0560617	-0.0122585315	-0.0755721	0.022104613	0.054728568	-0.013492093	0.05737535	0.15471172	0.024133042	-0.05604981	-0.10882445	0.073828235	0.0915899	-0.11818745	-0.065100536	-0.05241767	-0.07214816	0.017745739	0.015315427	0.011511285	-0.03719739	0.17604491	0.10893561	-0.17362913	-0.1530401	-0.16290122	0.10911274	-0.14665815	0.04859525	0.13818756	0.12397057	0.032244176	-0.12963425	0.039253943	0.16810355	-0.10832769	-0.17198032	-0.111662745	0
0.28591982	-0.022026185	-0.12133346	-0.004605726	0.080793515	0.05226732	0.006070219	0.002080971	-0.02263695	0.057711363	0.09933302	0.20581505	-0.10084504	0.11893102	-0.06154128	0.021764278	-0.028628424	-0.05526839	-0.06894364	0.2285313	0.04102254	0.21596576	0.21356088	0.014994303	-0.20224328	-0.024468718	-0.17047422	0.23810855	0.12622333	0.14274979	0.14042592	-0.27983552	-0.20723242	0.16799413	0.11971791	0.053198963	0.018579606	-0.005691667	0.16517611	-0.09467629	-0.07957384	0.07788731	0.08780302	0.07909345	-0.044319626	0.09950517	0.1512773	0.14742824	-0.081460685	0.1079815	-0.17924327	0.029315036	0.20240419	-0.2625503	-0.0013413695	-0.0078038415	0.040180087	-0.015195033	0.051695257	0.017721578	-0.03423912	-0.05619239	-0.0966301	0.0698551	0
0.26280397	0.1948189	0.14470057	-0.15639004	-0.030089736	-0.07422015	0.18823357	0.038290214	0.16097333	-0.16784538	-0.011421874	0.044488348	-0.057461258	0.116758674	-0.13428223	0.12309718	-0.117816836	-0.2873156	-0.15468718	-0.004881826	0.09665336	0.21766417	0.046612844	-0.10177747	0.114210494	-0.21802539	-0.11289367	0.042527772	0.026226122	0.039357334	0.03540112	-0.042379778	0.10131776	0.07178396	-0.0725109	-0.0066239247	-0.10806843	0.08140362	0.1532189	-0.10283532	-0.0014617909	0.023958834	-0.21333714	0.016861169	-0.04059735	0.027608044	-0.06399925	0.22498083	0.1478745	-0.10452263	-0.20808637	-0.1518018	0.13877493	-0.15759277	-0.07440223	0.14561224	0.1580785	0.030317575	0.004606393	-0.0052313614	0.06944956	0.054169163	-0.17540495	-0.12991868	0
0.29239136	0.115657695	-0.13566692	-0.11647848	0.04076476	0.028906103	0.09446872	0.0026869194	0.060736675	-0.012537786	0.16749331	0.215929	-0.03079923	0.094736055	-0.20948516	0.047644094	-0.013664946	-0.16188586	-0.092892915	0.21028224	0.026410632	0.17514315	0.2170183	-0.013539295	-0.0828926	-0.20527849	-0.022423323	0.09295216	0.17839965	0.061286986	0.2137754	-0.21361345	-0.14528912	0.047120944	0.018045133	0.032283947	0.045851275	0.005165295	0.12015504	-0.08904344	-0.09875503	0.19060785	-0.105605364	0.08685465	0.029829329	0.07959446	-0.046337858	0.15231368	-0.019764941	-0.0027313116	-0.11741339	-0.052408583	0.24371827	-0.26903808	-0.009357401	0.011536707	0.026236948	0.021771964	-0.01031615	0.08599031	-0.16475137	0.1389409	-0.15634042	0.070460156	0
0.16547629	0.18246102	-0.09205292	-0.18456548	-0.028275538	-0.08919759	0.19360158	-0.07443388	0.22970954	-0.012122329	0.034138754	0.15142795	0.057031535	0.072256476	-0.11596635	0.101078965	-0.20282164	-0.17952493	-0.07784313	0.16154063	-0.11613341	0.17454681	0.07141109	-0.0406334	0.16947734	-0.24949539	0.02353239	-0.11713071	0.052066844	-0.059548847	0.17886767	-0.11056719	0.0787639	0.15318224	0.034137018	-0.010123454	-0.07140407	-0.05432936	0.060248993	-0.12934393	-0.14617912	0.167858	-0.1710319	0.18694127	0.06223415	0.03087705	-0.13224187	0.21309221	0.17168057	-0.17922127	-0.09960504	-0.12065782	0.1205797	-0.13150096	0.08779353	0.008545771	0.053009264	0.025454815	-0.0950862	0.16848421	0.073549055	0.036399536	-0.08838877	0.042381704	0
0.26269838	0.19793555	0.14376217	-0.15708375	-0.032518364	-0.08336283	0.19051959	0.036059126	0.16751173	-0.17114632	-0.016240152	0.044790573	-0.057129294	0.11434984	-0.1311002	0.12330936	-0.116204366	-0.28894758	-0.15745395	6.869971e-05	0.09145651	0.21705398	0.04200574	-0.09994054	0.11610712	-0.2221991	-0.11359477	0.03944182	0.027987625	0.04205575	0.037732266	-0.045982044	0.09353937	0.07722916	-0.0729543	-0.008226387	-0.103062585	0.08365287	0.14922374	-0.100998536	-0.008767173	0.023515604	-0.20832631	0.0123882275	-0.03618724	0.02300682	-0.06323103	0.22179995	0.14346007	-0.10665801	-0.20785794	-0.14894676	0.13725626	-0.15978685	-0.07052395	0.14506593	0.1592285	0.030047696	-0.0028298746	-0.002252758	0.06814384	0.051771235	-0.17886917	-0.12890802	0
0.18634406	0.0858747	-0.055531856	-0.07615429	0.013759321	-0.04909206	0.11688173	-0.08631804	0.10818915	-0.15244314	0.04918793	0.08856755	-0.04314363	0.086341135	-0.1788998	0.09933005	0.06231367	-0.3767134	-0.122298926	0.21699339	0.05867868	0.04420182	0.12062467	-0.078658916	0.044462673	-0.22500184	-0.0075900983	-0.05970967	0.05259908	0.045982912	0.16547969	-0.10307825	-0.09326418	-0.020951342	-0.1622527	0.02328977	0.045153387	0.15324527	0.010086885	-0.061002173	-0.11880588	0.19968247	-0.2120074	-0.0012609912	0.05391612	-0.06498591	-0.12420058	0.083107	-0.022505611	-0.037040778	-0.15921056	-0.03446406	0.025258811	-0.21273798	-0.15144765	0.2076019	0.16324724	-0.04255165	-0.058277316	0.06863874	-0.10663088	0.10148258	-0.2835173	0.15201414	0
0.21553248	0.25524604	0.10954191	-0.1939393	-0.08731979	-0.16492867	0.17501101	-0.05007906	0.23610057	-0.11541556	-0.14529645	0.011959758	0.12616721	0.009984557	0.033300813	0.20407441	-0.22598812	-0.17740405	-0.09783395	0.044473015	-0.071295366	0.21486278	-0.02775959	-0.02557844	0.18849482	-0.21723247	-0.056102548	-0.012259424	-0.07553506	0.022141987	0.05468968	-0.013487367	0.057456292	0.15493247	0.024082405	-0.055851437	-0.10875288	0.07372746	0.091608316	-0.11820632	-0.065154545	-0.0522204	-0.07226798	0.017827675	0.015180342	0.011585609	-0.037356317	0.17607903	0.10887945	-0.17389303	-0.15297733	-0.1628161	0.10917982	-0.14676636	0.048558354	0.13813692	0.12410653	0.032168157	-0.12955436	0.039370853	0.1681391	-0.10816101	-0.17190506	-0.11150727	0
0.1125776	0.112575635	-0.1937719	-0.111513585	0.053163126	-0.06358582	0.21441156	-0.11139391	0.098780915	-0.020147346	0.0687783	0.18160751	-0.047053166	0.12177153	-0.20288444	0.056356102	-0.17113031	-0.11087036	-0.11293636	0.19957124	-0.015127463	0.11203751	0.20342296	-0.104702316	0.08868954	-0.18890436	0.03695978	-0.17579763	0.06650102	0.0031912923	0.2397134	-0.12039402	0.08582981	0.08420907	-0.0076443646	-0.042192698	0.020334307	-0.04785323	0.044087656	-0.21006678	-0.16251417	0.25286126	-0.19423962	0.19033709	-0.024618521	-0.009483767	-0.11915696	0.20022747	0.06437366	-0.08211537	-0.17838547	-0.07672157	0.06388994	-0.17712668	0.07152699	0.02169662	0.075368434	0.07041608	-0.016494581	0.16983598	-0.036885694	0.081443965	-0.06535296	0.112294495	0
0.22899403	0.2753101	-0.033410415	-0.15503104	-0.16425395	-0.059878856	-0.04499554	-0.12228067	0.02846608	0.010570147	0.1473954	0.2208786	0.21224442	-0.047038473	0.056374148	0.15477878	-0.096252784	0.00069136993	-0.05356659	0.10718089	-0.23051065	0.10292609	0.06052163	0.048494656	0.0004696577	-0.19149967	0.0024425797	-0.004825977	-0.030663136	0.16101941	0.1281373	-0.00819551	-0.1984221	0.0798824	0.17437774	0.10878979	0.041622773	-0.027573336	0.0460491	-0.0792137	-0.19514216	0.072392866	-0.021137113	0.02760232	0.016082797	0.09243822	-0.098638624	0.12438368	0.031161156	-0.12867919	-0.1533838	-0.019419108	0.29335853	-0.19641978	-0.031678952	0.09479529	-0.12584078	-0.13852216	-0.068606675	0.17902881	0.050827883	-0.012001012	-0.15726501	0.16455668	0
0.13271269	0.21102788	-0.10834131	-0.13898799	-0.007985634	-0.15313628	0.14201343	-0.120023996	0.20207247	0.08475461	-0.098048486	0.14332224	0.2236385	-0.014193761	0.04771197	0.063293755	-0.22888097	-0.068676904	0.073678784	0.08932058	-0.15586221	0.12941675	0.019768476	-0.10667875	0.22210822	-0.27363053	0.012256851	-0.20314012	-0.0895866	-0.08083473	0.13774973	-0.053704705	0.10399618	0.049143642	0.036662668	-0.0391884	-0.1527959	-0.076668054	0.07739546	-0.035038166	-0.17721479	-0.042629503	-0.11647317	0.13777676	0.059659492	-0.08341657	-0.010590475	0.085388005	0.17818181	-0.19245982	-0.043131486	-0.13725153	0.087947115	-0.0049267393	0.10140227	-0.054316767	0.034180775	0.009166153	-0.25053352	0.16312386	0.18354064	-0.10727444	-0.039255947	-0.06503439	0
0.25036365	0.08460966	-0.18112692	-0.0043053143	0.034669552	0.11201087	-0.019108746	-0.023386821	-0.10841164	0.011140995	0.17330903	0.24937047	0.012230696	0.08749442	-0.14372602	-0.0058462396	0.026549252	-0.037016235	-0.023402344	0.19226964	0.019177925	0.07497956	0.23302038	-0.005576785	-0.1741143	-0.14929026	-0.09028304	0.08097407	0.15955378	0.10547491	0.24594091	-0.18507299	-0.26575536	-0.057152063	0.015278288	0.064349495	0.05835744	0.032292172	0.14453258	-0.07650629	-0.10419964	0.09288953	-0.034388043	0.049600802	-0.004160513	0.01510825	0.041441098	0.12808749	-0.13804898	0.09917423	-0.13868394	0.034936294	0.21643242	-0.26707143	-0.05952917	-0.0017326856	-0.008702925	-0.009294305	-0.030280348	0.07982348	-0.23233259	0.13563071	-0.17874184	0.1332008	0
0.26272947	0.19793531	0.14403664	-0.15744722	-0.03234385	-0.08287114	0.19046034	0.036681302	0.16711852	-0.17072393	-0.016413122	0.04473574	-0.056840774	0.114300914	-0.13086632	0.12371215	-0.117091775	-0.28868577	-0.15712686	-0.0005253821	0.091720596	0.21748003	0.04236431	-0.100069806	0.11601524	-0.22174284	-0.113415815	0.04009465	0.027506713	0.042034414	0.03738516	-0.045672953	0.09429129	0.076933414	-0.07251206	-0.008811817	-0.10344124	0.08318575	0.14938366	-0.10122642	-0.008265438	0.02308571	-0.2083618	0.012484495	-0.036609963	0.023483813	-0.06283314	0.22180279	0.1437898	-0.10654768	-0.20778021	-0.14935803	0.13732547	-0.1594167	-0.0705002	0.14522171	0.15906918	0.030187886	-0.0023772786	-0.0030921653	0.06841883	0.05133917	-0.17856374	-0.12939057	0
0.2629031	-0.15433306	-0.07466362	0.03138823	0.08607978	0.103618085	-0.012355326	0.0036269827	-0.04202655	0.10576178	0.038609937	0.14128909	-0.18690085	0.11674371	-0.04625351	-0.0051352824	-0.06922598	-0.07860139	-0.08951554	0.16474886	0.019416204	0.14430991	0.18165232	0.04977841	-0.1580019	0.030584713	-0.20399809	0.25911278	0.053100165	0.1713122	0.12085943	-0.25835818	-0.15365487	0.19789018	0.16801524	0.087564334	-0.0539606	-0.07533519	0.119650126	-0.15054023	-0.05852121	0.052166753	0.14663905	0.08107696	-0.056962833	0.12737347	0.18070984	0.18880606	-0.10235426	0.08311584	-0.17241457	0.034100045	0.17735824	-0.24252892	-0.038347494	0.027605344	0.09028639	-0.06739205	0.0922876	-0.008462855	0.025697157	-0.09770082	-0.018844899	0.084860206	0
0.17404073	-0.1468468	-0.107468106	0.13167706	-0.13436347	0.086187616	0.08075207	0.036084704	0.121627994	0.079660624	0.02751205	0.010323271	-0.18189824	-0.02909851	0.027155744	-0.188169	-0.075837985	0.19132724	0.05300963	0.13665867	0.18967116	-0.11050783	0.121719316	-0.13960469	-0.1347971	-0.17803892	-0.12644503	-0.17285255	0.15969144	-0.021089647	0.11093669	-0.09868456	0.10321511	-0.20150289	-0.12657678	0.083193704	-0.16000089	0.016188506	0.12401554	-0.15490717	-0.13713281	-0.028479023	-0.05201395	0.041841015	0.1778698	0.11619404	-0.12946904	-0.04565325	-0.02292784	0.19349068	-0.19885984	0.1301074	-0.05142697	-0.066404134	0.020851117	-0.12430684	0.06928521	0.1479066	0.10895223	0.05665484	0.19648343	-0.23304948	0.04352165	-0.14953628	0
0.17394663	-0.14671269	-0.107540935	0.13164575	-0.13483495	0.08617093	0.081082866	0.03628932	0.12197763	0.07935619	0.027799793	0.010464202	-0.18157077	-0.029159386	0.026786912	-0.18824495	-0.07543728	0.19103867	0.052217767	0.1366108	0.18931103	-0.11030163	0.12272872	-0.13966222	-0.13504821	-0.17805329	-0.12620822	-0.17294726	0.15943946	-0.021318816	0.1112982	-0.09858377	0.103756145	-0.201467	-0.12670287	0.08328391	-0.15982579	0.015782632	0.12428695	-0.15492246	-0.13754392	-0.027609695	-0.0516885	0.041329965	0.17776522	0.116175696	-0.12921892	-0.046012066	-0.022447664	0.19334348	-0.19914821	0.12967412	-0.051124632	-0.06664142	0.020485204	-0.124078065	0.068985954	0.14825818	0.10943822	0.056578755	0.19670852	-0.23305354	0.043499913	-0.14925535	0
0.015605854	0.11453672	0.07415645	-0.25812578	-0.20610675	-0.16173741	0.0046575493	-0.025725663	-0.057550184	0.0665828	0.19309288	-0.020967785	0.14174376	-0.0383936	0.0125978645	0.04436993	-0.01766381	0.12750258	-0.10102865	-0.17864238	-0.16934316	-0.09522103	0.19476137	0.11562151	0.01971475	0.0040514437	-0.0009209942	-0.17880335	-0.120931715	0.17319357	-0.09595162	0.21068963	-0.038821883	-0.18040508	0.1071074	0.15243775	0.06474685	-0.2729987	-0.05302109	-0.021032898	-0.15532085	-0.003780137	0.19423622	-0.1079593	0.03863804	-0.034228943	-0.08067559	-0.060660705	0.19028836	0.13359916	0.021212377	-0.07152758	0.16827805	-0.1311056	-0.094531216	0.09034222	-0.1627566	-0.14028132	-0.10300778	0.13385984	0.0894124	-0.16114748	-0.131636	0.11113754	0
0.26216233	0.20105848	0.14395168	-0.1588872	-0.034835663	-0.09085484	0.19240516	0.035617873	0.1727021	-0.17316787	-0.021216147	0.044361096	-0.05570914	0.11185071	-0.12723625	0.12520766	-0.11764373	-0.2895977	-0.15960905	0.0029896812	0.086775795	0.21793243	0.038487017	-0.09809064	0.117556244	-0.22466287	-0.11328384	0.038340203	0.027993198	0.044459634	0.03883995	-0.048201635	0.08835906	0.08140649	-0.07177359	-0.011564367	-0.09927833	0.08476113	0.14553677	-0.10058653	-0.014398107	0.021319507	-0.20354176	0.008086653	-0.03280679	0.019936416	-0.06149137	0.21891607	0.14030392	-0.10839747	-0.2079158	-0.14770547	0.13597721	-0.16061532	-0.066469155	0.14515816	0.1597876	0.03009725	-0.0085829245	-0.0023140751	0.06778661	0.048044056	-0.1818414	-0.12947571	0
0.13278234	0.21099743	-0.10843679	-0.13893348	-0.008118294	-0.15295252	0.14175473	-0.12020023	0.20197724	0.0851302	-0.09793179	0.14370617	0.22355835	-0.014252512	0.047945812	0.06310469	-0.22899614	-0.068770915	0.07369861	0.089256	-0.15591191	0.12941732	0.01976301	-0.10673066	0.2221568	-0.2734142	0.012407467	-0.20313735	-0.08967818	-0.0807039	0.13776869	-0.053792138	0.10417305	0.04919458	0.036707293	-0.039027236	-0.15273014	-0.07682651	0.077268854	-0.034992136	-0.1772644	-0.042359393	-0.116729796	0.13794956	0.05954703	-0.08319087	-0.010706691	0.08549331	0.17826688	-0.19270974	-0.04316643	-0.13712361	0.08792192	-0.0049762256	0.101405494	-0.054332867	0.03399626	0.00908903	-0.25032738	0.16305482	0.18360609	-0.10720703	-0.039128684	-0.06487696	0
0.12858066	0.21050712	-0.107348144	-0.13917649	-0.008074191	-0.15142438	0.13818726	-0.12116946	0.2002884	0.08678502	-0.0939388	0.14682034	0.22498065	-0.013171637	0.05019118	0.06227245	-0.23161483	-0.06809907	0.07552841	0.08693585	-0.15585719	0.12761822	0.02239371	-0.108238384	0.22462709	-0.27132422	0.016184483	-0.20322692	-0.093478344	-0.07990205	0.13864407	-0.054039396	0.10299298	0.04403076	0.037582424	-0.042288944	-0.15455398	-0.076728344	0.076980665	-0.03645072	-0.17702906	-0.045733448	-0.11647652	0.13875195	0.06033093	-0.086798295	-0.008992458	0.084427856	0.18157594	-0.19038802	-0.047963135	-0.13598034	0.08306356	-0.0038432092	0.0994846	-0.050057787	0.03146824	0.008738734	-0.24986604	0.1612437	0.18643285	-0.11178019	-0.038930967	-0.063468024	0
