emb1	emb2	emb3	emb4	emb5	emb6	emb7	emb8	emb9	emb10	emb11	emb12	emb13	emb14	emb15	emb16	emb17	emb18	emb19	emb20	emb21	emb22	emb23	emb24	emb25	emb26	emb27	emb28	emb29	emb30	emb31	emb32	emb33	emb34	emb35	emb36	emb37	emb38	emb39	emb40	emb41	emb42	emb43	emb44	emb45	emb46	emb47	emb48	emb49	emb50	emb51	emb52	emb53	emb54	emb55	emb56	emb57	emb58	emb59	emb60	emb61	emb62	emb63	emb64	label
0.0106384065	0.21231735	0.20546278	-0.15819637	-0.04235664	-0.07751869	0.16915868	-0.13810529	-0.0008051059	-0.10874005	0.26814425	-0.10013039	-0.17569697	0.10533409	-0.22163361	-0.07071449	0.14004166	-0.17321348	0.07795365	-0.046805866	-0.13238928	-0.12449375	-0.15597428	-0.10047318	0.15506282	-0.04482211	0.1925801	0.057247147	-0.10269295	0.11787741	0.11212209	-0.2052533	0.25456095	-0.09710853	-0.07820923	0.15408546	0.024751816	0.08614356	-0.044015467	0.08294712	-0.039713293	-0.11297543	0.071317494	-0.09737469	0.13708754	-0.027255183	-0.119889855	0.1283799	0.15666433	0.2023386	-0.047560625	-0.011176866	0.093591064	0.082458064	0.050430275	0.12020403	-0.096843235	-0.17024183	-0.05568528	-0.12546903	-0.016058668	0.08803275	0.05751568	-0.046413414	1
0.022924423	0.19523187	0.2034638	-0.14469793	-0.017329281	-0.07629976	0.15656371	-0.12709107	-0.014308145	-0.07256144	0.28718725	-0.08265641	-0.15783942	0.117147475	-0.24023256	-0.10619168	0.1565341	-0.17845756	0.05683577	-0.03406638	-0.10836251	-0.12457287	-0.14342323	-0.054520786	0.17530021	-0.036788717	0.19173194	0.076512985	-0.09454027	0.11297938	0.089298055	-0.1964922	0.26687366	-0.10013967	-0.09570591	0.18108696	0.022699524	0.07937677	-0.05770357	0.08351377	-0.044899665	-0.099158674	0.041144885	-0.08523552	0.12318035	-0.008763299	-0.13876201	0.12979478	0.17712975	0.1845454	-0.023960438	-0.04178064	0.104384646	0.093035564	0.08253563	0.09905194	-0.11475685	-0.17090917	-0.06270214	-0.106398255	-0.033054028	0.09429826	0.07472764	-0.07546012	1
-0.058208503	0.14490613	0.22131382	0.03401546	0.09148079	-0.053850587	0.2075049	-0.15220352	0.11642365	-0.2524095	0.080486596	-0.13336083	-0.1150137	-0.068893716	-0.26155478	-0.2291257	0.25999862	-0.03567214	-0.01852926	-0.058292262	-0.043536834	-0.06028868	0.06964323	0.060255896	0.17206721	-0.07701126	0.13339812	0.05527925	0.13003193	0.009689724	0.11644063	-0.0595021	0.18727958	-0.19272907	-0.018256042	0.059897035	0.15035586	0.052243955	-0.19280413	-0.12489253	0.05867625	-0.14272168	0.013529671	0.004475765	0.011088428	-0.17714073	0.014045052	-0.027231202	0.22207098	-0.023714345	-0.0819744	-0.13259718	0.0067329155	-0.08397387	-0.014215161	-0.18281704	-0.028324973	-0.16135108	-0.056189828	-0.10942861	0.042386457	0.08710785	0.11629364	-0.19982149	1
0.022373397	0.20969188	0.20565057	-0.14255942	-0.026300795	-0.077879265	0.16580746	-0.13491717	-0.011339283	-0.09139356	0.26902324	-0.10037647	-0.16544601	0.11504575	-0.22978716	-0.07414199	0.14099097	-0.17794868	0.07433324	-0.039848566	-0.12819903	-0.13609722	-0.15820551	-0.07837463	0.16411501	-0.045917198	0.19461238	0.06981134	-0.10168027	0.11168003	0.09965135	-0.20377383	0.25609928	-0.09730026	-0.101707414	0.16719884	0.017816838	0.09835976	-0.04824072	0.072277956	-0.035345815	-0.11468385	0.06324157	-0.08904712	0.12587705	-0.028786754	-0.12347856	0.13834953	0.15859002	0.19509146	-0.034829542	-0.024455886	0.10266943	0.07756965	0.06258146	0.119973734	-0.096311495	-0.17283866	-0.065868035	-0.117856994	-0.024613071	0.08400258	0.06300101	-0.050495964	1
0.039668992	0.2337836	0.20776632	-0.10431874	-0.010765435	-0.0878735	0.18823299	-0.16833985	0.004059612	-0.1650922	0.21366483	-0.14878121	-0.16654384	0.09312691	-0.22555003	-0.09307155	0.18036667	-0.15370566	0.083214805	-0.06372467	-0.16522104	-0.12534326	-0.13657084	-0.07548639	0.16940275	-0.06735084	0.17183796	0.033433586	-0.09199814	0.079163164	0.11747963	-0.20892423	0.2270751	-0.11037639	-0.08025222	0.13473812	0.016937021	0.10723151	-0.052464828	0.022733696	-0.0021451092	-0.14457256	0.08333287	-0.089865126	0.13210933	-0.10548414	-0.10005453	0.118309334	0.14544179	0.18280533	-0.07219137	-0.047484398	0.093916275	0.042187758	0.031461336	0.09603988	-0.06462659	-0.19306296	-0.08723344	-0.13416201	0.014388106	0.093066975	0.0575163	-0.050496273	1
0.05057776	0.19088235	0.20098718	0.006717312	0.051817816	-0.12547964	0.20799749	-0.1935477	0.044550315	-0.21882614	0.03375973	-0.21809179	-0.1507079	0.051196683	-0.15949811	-0.1684008	0.26509592	-0.08853046	0.0027158284	-0.013457879	-0.16770273	-0.046386197	-0.07603146	0.06884818	0.18793863	-0.044318404	0.09745584	0.036971673	-0.063574016	-0.051837772	0.061556317	-0.22489205	0.13626009	-0.13669142	-0.060131624	0.15463106	0.0117465295	0.14763546	-0.11624486	-0.098564535	0.094411194	-0.13074541	0.08365051	0.042995792	0.06319327	-0.24535468	-0.13618338	0.074694194	0.15743841	0.15704992	-0.064067304	-0.16292122	-0.028524704	-0.09494685	0.051232435	0.01393414	-0.021598484	-0.1907874	-0.15084547	-0.13138905	0.08853515	0.03298165	0.011832306	-0.059390686	1
0.049193207	0.19282074	0.21815754	0.013594995	0.052002925	-0.12271398	0.18749547	-0.19033979	0.032566436	-0.19502524	0.0852475	-0.17526202	-0.146139	0.051490422	-0.20665348	-0.21869886	0.2817135	-0.103490435	-0.013494929	-0.032794558	-0.12067807	-0.04390064	-0.06440541	0.08006692	0.20226946	-0.04103117	0.095782295	0.045681283	-0.04393156	-0.032603975	0.065321624	-0.19871262	0.1685576	-0.1555674	-0.05680454	0.17165515	0.019938648	0.112499155	-0.12823614	-0.07255965	0.08323763	-0.14081846	0.045105297	0.02700156	0.04697117	-0.20894136	-0.12972659	0.07115879	0.18164954	0.13608748	-0.05143579	-0.19230247	0.0013291572	-0.059938665	0.060418233	-0.020412538	-0.04414519	-0.18982899	-0.13623509	-0.12107739	0.070166014	0.07687962	0.04358071	-0.11293048	1
0.011024832	0.22073433	0.20678002	-0.15312666	-0.05089233	-0.07724585	0.17158747	-0.14022931	5.8678168e-05	-0.10959658	0.25508785	-0.10844734	-0.17643715	0.109985165	-0.21604387	-0.043392096	0.12228704	-0.17421135	0.08870053	-0.050261453	-0.13713953	-0.1352396	-0.17091905	-0.11434978	0.14777412	-0.047523357	0.19591337	0.053657986	-0.11033566	0.115359604	0.11347835	-0.20493329	0.24388093	-0.09316418	-0.09237695	0.14814739	0.01792472	0.103812374	-0.034493607	0.07387416	-0.031036664	-0.12773386	0.08446963	-0.09873496	0.13249448	-0.038906768	-0.109931305	0.13812558	0.1375486	0.20783965	-0.050044697	-0.0028791223	0.09651295	0.06988696	0.03746663	0.14124529	-0.082683235	-0.16739526	-0.05793295	-0.13016537	-0.016511947	0.07847078	0.048865385	-0.02994305	1
-0.02647663	0.11499962	0.20731372	-0.086123265	0.0992171	0.061007906	0.23182735	-0.12696554	0.0885746	-0.21213269	0.20659699	-0.14544739	-0.066298254	-0.0059481384	-0.31966576	-0.09445602	0.16078101	-0.058179446	0.12351394	-0.04573467	-0.09341114	-0.18193498	0.029506491	0.0054324856	0.18618093	-0.11560739	0.21677856	0.048902556	0.048218552	0.10197206	0.15394062	-0.0023770642	0.21904904	-0.13367099	-0.052126102	0.015013197	0.1347437	0.068170846	-0.11207932	-0.091151714	-0.034723595	-0.14933372	0.010083931	-0.1601245	0.13181233	-0.03742668	0.034089938	-0.027681416	0.20053634	-0.019798515	-0.091659494	-0.02416427	0.16743582	0.006147688	-0.070872165	-0.086537495	0.004283195	-0.225609	-0.008234704	-0.09993419	-0.043745514	0.07937406	0.14092991	-0.18758753	1
0.021486849	0.22029755	0.20248425	-0.14215179	-0.03672363	-0.080443464	0.17236137	-0.139346	-0.0052168425	-0.11096497	0.25030094	-0.11591427	-0.17268507	0.11101565	-0.21585152	-0.046514135	0.12986936	-0.17662004	0.08749194	-0.042553633	-0.14682803	-0.14059266	-0.16665187	-0.099525906	0.15270245	-0.05220823	0.19353901	0.05926299	-0.11079837	0.109718025	0.11007631	-0.2091431	0.24301645	-0.09333967	-0.10174981	0.15174316	0.011255	0.111472264	-0.04071936	0.06486281	-0.028859422	-0.12395232	0.08251862	-0.09428342	0.1321709	-0.04748085	-0.11533742	0.13940355	0.14038247	0.20552908	-0.04504256	-0.008025328	0.09795911	0.06656465	0.04485059	0.13638955	-0.08121131	-0.17464226	-0.06748639	-0.12716043	-0.014688166	0.07632165	0.05004471	-0.02815374	1
